
---------- Begin Simulation Statistics ----------
simSeconds                                   2.119208                       # Number of seconds simulated (Second)
simTicks                                 2119208454000                       # Number of ticks simulated (Tick)
finalTick                                2119208454000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7900.14                       # Real time elapsed on the host (Second)
hostTickRate                                268249423                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8758524                       # Number of bytes of host memory used (Byte)
simInsts                                   1550556682                       # Number of instructions simulated (Count)
simOps                                     2723485863                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   196269                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     344739                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2119208455                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.366740                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.731668                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4216010242                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   348632                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3873346274                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               13091464                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1492872990                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1999265355                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36621                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2116326857                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.830221                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.391126                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect          798      0.00%      0.02% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond     36511869     99.82%     99.84% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond         4127      0.01%     99.85% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     99.85% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond        54943      0.15%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total     36578970                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch          314      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return      3134008      1.12%      1.12% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect      3130480      1.12%      2.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect         3533      0.00%      2.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond    256176852     91.63%     93.87% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond     15616340      5.59%     99.46% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.46% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond      1520960      0.54%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total    279582487                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch          314      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return          952      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect         3022      0.01%      0.01% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          748      0.00%      0.01% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond     35894882     99.83%     99.85% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond         1702      0.00%     99.85% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.85% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond        53422      0.15%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total     35955042                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget    192772842     30.41%     30.41% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB    433579820     68.39%     98.80% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS      5650951      0.89%     99.69% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect      1943635      0.31%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total    633947248                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch     15772258     43.12%     43.12% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return     20759580     56.76%     99.88% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect         1203      0.00%     99.88% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect        43318      0.12%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total     36576359                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted         568764339                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken    376861681                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect          36578970                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss          10707                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted     15820568                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted      20758402                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups            633947248                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates             15763060                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits               606227097                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.956274                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted           12768                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups         2486439                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits            1943635                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses           542804                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch         2863      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return      5650957      0.89%      0.89% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect      5434392      0.86%      1.75% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect         4780      0.00%      1.75% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond    568761476     89.72%     91.47% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond     51611121      8.14%     99.61% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.61% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond      2481659      0.39%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total    633947248                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch          489      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return      5650955     20.39%     20.39% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect         6848      0.02%     20.41% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect         4780      0.02%     20.43% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond     19570874     70.60%     91.03% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond         4546      0.02%     91.05% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     91.05% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond      2481659      8.95%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total      27720151                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect         5466      0.03%      0.03% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      0.03% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond     15753467     99.94%     99.97% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond         4127      0.03%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total     15763060                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect         5466      0.03%      0.03% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.03% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond     15753467     99.94%     99.97% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond         4127      0.03%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total     15763060                       # Number of BTB mispredictions. No target found or target wrong. (Count)
