
---------- Begin Simulation Statistics ----------
simSeconds                                   2.113312                       # Number of seconds simulated (Second)
simTicks                                 2113312397000                       # Number of ticks simulated (Tick)
finalTick                                2113312397000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   9372.64                       # Real time elapsed on the host (Second)
hostTickRate                                225476787                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8742144                       # Number of bytes of host memory used (Byte)
simInsts                                   1566797586                       # Number of instructions simulated (Count)
simOps                                     2751969689                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   167167                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     293617                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2113312398                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.348810                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.741394                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4152265891                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   321969                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3829536419                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9422749                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1400618150                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1910245195                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6412                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2107734119                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.816897                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.380515                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect          719      0.00%      0.02% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond     33074971     99.81%     99.83% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond         3121      0.01%     99.84% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     99.84% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond        54495      0.16%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total     33139039                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch          314      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return      3155110      1.12%      1.12% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect      3151548      1.12%      2.23% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect         3567      0.00%      2.23% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond    258854990     91.63%     93.87% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond     15788409      5.59%     99.46% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.46% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond      1537409      0.54%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total    282491347                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch          314      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return          963      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect         3387      0.01%      0.01% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          693      0.00%      0.02% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond     32704283     99.82%     99.83% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond         1629      0.00%     99.84% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.84% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond        53583      0.16%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total     32764852                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget    152307669     24.72%     24.72% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB    458396133     74.39%     99.11% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS      3874489      0.63%     99.74% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect      1605659      0.26%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total    616183950                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch     13160256     39.72%     39.72% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return     19931311     60.15%     99.86% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect         1020      0.00%     99.87% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect        43733      0.13%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total     33136320                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted         567873645                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken    415631970                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect          33139039                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss           9706                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted     13207229                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted      19931810                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups            616183950                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates             13150533                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits               592845827                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.962125                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted           11556                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups         1654195                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits            1605659                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses            48536                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch         8013      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return      3874492      0.63%      0.63% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect      3512508      0.57%      1.20% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect         4206      0.00%      1.20% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond    567865632     92.16%     93.36% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond     39269110      6.37%     99.73% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.73% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond      1649989      0.27%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total    616183950                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch          364      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return      3874486     16.60%     16.60% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect         5483      0.02%     16.63% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect         4206      0.02%     16.64% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond     17800086     76.27%     92.92% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond         3509      0.02%     92.93% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     92.93% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond      1649989      7.07%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total      23338123                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect         4251      0.03%      0.03% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      0.03% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond     13143161     99.94%     99.98% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond         3121      0.02%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total     13150533                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect         4251      0.03%      0.03% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.03% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond     13143161     99.94%     99.98% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond         3121      0.02%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total     13150533                       # Number of BTB mispredictions. No target found or target wrong. (Count)
